kommune_kode,kommune_navn,indicator_id,ratio,raw_value,unit,data_year,source,category,dimension,reference
760,Ringkøbing-Skjern,sport_tilskuer,121.98,55.5,%,2024-2025,DST KV2GEO,social,lokalsamfund,45.5
430,Faaborg-Midtfyn,sport_tilskuer,90.11,41.0,%,2024-2025,DST KV2GEO,social,lokalsamfund,45.5
320,Faxe,sport_tilskuer,78.02,35.5,%,2024-2025,DST KV2GEO,social,lokalsamfund,45.5
169,Høje-Taastrup,sport_tilskuer,84.62,38.5,%,2024-2025,DST KV2GEO,social,lokalsamfund,45.5
573,Varde,sport_tilskuer,107.69,49.0,%,2024-2025,DST KV2GEO,social,lokalsamfund,45.5
621,Kolding,sport_tilskuer,108.79,49.5,%,2024-2025,DST KV2GEO,social,lokalsamfund,45.5
420,Assens,sport_tilskuer,98.9,45.0,%,2024-2025,DST KV2GEO,social,lokalsamfund,45.5
580,Aabenraa,sport_tilskuer,103.3,47.0,%,2024-2025,DST KV2GEO,social,lokalsamfund,45.5
787,Thisted,sport_tilskuer,104.4,47.5,%,2024-2025,DST KV2GEO,social,lokalsamfund,45.5
756,Ikast-Brande,sport_tilskuer,103.3,47.0,%,2024-2025,DST KV2GEO,social,lokalsamfund,45.5
461,Odense,sport_tilskuer,105.49,48.0,%,2024-2025,DST KV2GEO,social,lokalsamfund,45.5
779,Skive,sport_tilskuer,105.49,48.0,%,2024-2025,DST KV2GEO,social,lokalsamfund,45.5
450,Nyborg,sport_tilskuer,94.51,43.0,%,2024-2025,DST KV2GEO,social,lokalsamfund,45.5
846,Mariagerfjord,sport_tilskuer,110.99,50.5,%,2024-2025,DST KV2GEO,social,lokalsamfund,45.5
820,Vesthimmerlands,sport_tilskuer,114.29,52.0,%,2024-2025,DST KV2GEO,social,lokalsamfund,45.5
540,Sønderborg,sport_tilskuer,86.81,39.5,%,2024-2025,DST KV2GEO,social,lokalsamfund,45.5
400,Bornholm,sport_tilskuer,86.81,39.5,%,2024-2025,DST KV2GEO,social,lokalsamfund,45.5
510,Haderslev,sport_tilskuer,117.58,53.5,%,2024-2025,DST KV2GEO,social,lokalsamfund,45.5
707,Norddjurs,sport_tilskuer,86.81,39.5,%,2024-2025,DST KV2GEO,social,lokalsamfund,45.5
330,Slagelse,sport_tilskuer,91.21,41.5,%,2024-2025,DST KV2GEO,social,lokalsamfund,45.5
306,Odsherred,sport_tilskuer,65.93,30.0,%,2024-2025,DST KV2GEO,social,lokalsamfund,45.5
575,Vejen,sport_tilskuer,96.7,44.0,%,2024-2025,DST KV2GEO,social,lokalsamfund,45.5
376,Guldborgsund,sport_tilskuer,100.0,45.5,%,2024-2025,DST KV2GEO,social,lokalsamfund,45.5
849,Jammerbugt,sport_tilskuer,98.9,45.0,%,2024-2025,DST KV2GEO,social,lokalsamfund,45.5
326,Kalundborg,sport_tilskuer,78.02,35.5,%,2024-2025,DST KV2GEO,social,lokalsamfund,45.5
390,Vordingborg,sport_tilskuer,90.11,41.0,%,2024-2025,DST KV2GEO,social,lokalsamfund,45.5
550,Tønder,sport_tilskuer,94.51,43.0,%,2024-2025,DST KV2GEO,social,lokalsamfund,45.5
360,Lolland,sport_tilskuer,82.42,37.5,%,2024-2025,DST KV2GEO,social,lokalsamfund,45.5
201,Allerød,ensomhed,145.94,7.4,%,2025,Sundhedsprofilen 2025,social,lokalsamfund,10.7993
153,Brøndby,ensomhed,78.83,13.7,%,2025,Sundhedsprofilen 2025,social,lokalsamfund,10.7993
175,Rødovre,ensomhed,114.89,9.4,%,2025,Sundhedsprofilen 2025,social,lokalsamfund,10.7993
155,Dragør,ensomhed,140.25,7.7,%,2025,Sundhedsprofilen 2025,social,lokalsamfund,10.7993
190,Furesø,ensomhed,111.33,9.7,%,2025,Sundhedsprofilen 2025,social,lokalsamfund,10.7993
167,Hvidovre,ensomhed,93.1,11.6,%,2025,Sundhedsprofilen 2025,social,lokalsamfund,10.7993
230,Rudersdal,ensomhed,150.0,7.1,%,2025,Sundhedsprofilen 2025,social,lokalsamfund,10.7993
746,Skanderborg,ensomhed,117.38,9.2,%,2025,Sundhedsprofilen 2025,social,lokalsamfund,10.7993
269,Solrød,ensomhed,125.57,8.6,%,2025,Sundhedsprofilen 2025,social,lokalsamfund,10.7993
265,Roskilde,ensomhed,93.1,11.6,%,2025,Sundhedsprofilen 2025,social,lokalsamfund,10.7993
240,Egedal,ensomhed,134.99,8.0,%,2025,Sundhedsprofilen 2025,social,lokalsamfund,10.7993
151,Ballerup,ensomhed,91.52,11.8,%,2025,Sundhedsprofilen 2025,social,lokalsamfund,10.7993
223,Hørsholm,ensomhed,138.45,7.8,%,2025,Sundhedsprofilen 2025,social,lokalsamfund,10.7993
185,Tårnby,ensomhed,113.68,9.5,%,2025,Sundhedsprofilen 2025,social,lokalsamfund,10.7993
157,Gentofte,ensomhed,124.13,8.7,%,2025,Sundhedsprofilen 2025,social,lokalsamfund,10.7993
350,Lejre,ensomhed,101.88,10.6,%,2025,Sundhedsprofilen 2025,social,lokalsamfund,10.7993
163,Herlev,ensomhed,99.99,10.8,%,2025,Sundhedsprofilen 2025,social,lokalsamfund,10.7993
173,Lyngby-Taarbæk,ensomhed,117.38,9.2,%,2025,Sundhedsprofilen 2025,social,lokalsamfund,10.7993
210,Fredensborg,ensomhed,125.57,8.6,%,2025,Sundhedsprofilen 2025,social,lokalsamfund,10.7993
183,Ishøj,ensomhed,77.14,14.0,%,2025,Sundhedsprofilen 2025,social,lokalsamfund,10.7993
710,Favrskov,ensomhed,119.99,9.0,%,2025,Sundhedsprofilen 2025,social,lokalsamfund,10.7993
530,Billund,ensomhed,114.89,9.4,%,2025,Sundhedsprofilen 2025,social,lokalsamfund,10.7993
840,Rebild,ensomhed,110.2,9.8,%,2025,Sundhedsprofilen 2025,social,lokalsamfund,10.7993
187,Vallensbæk,ensomhed,109.08,9.9,%,2025,Sundhedsprofilen 2025,social,lokalsamfund,10.7993
253,Greve,ensomhed,98.18,11.0,%,2025,Sundhedsprofilen 2025,social,lokalsamfund,10.7993
147,Frederiksberg,ensomhed,104.85,10.3,%,2025,Sundhedsprofilen 2025,social,lokalsamfund,10.7993
259,Køge,ensomhed,113.68,9.5,%,2025,Sundhedsprofilen 2025,social,lokalsamfund,10.7993
159,Gladsaxe,ensomhed,95.57,11.3,%,2025,Sundhedsprofilen 2025,social,lokalsamfund,10.7993
217,Helsingør,ensomhed,122.72,8.8,%,2025,Sundhedsprofilen 2025,social,lokalsamfund,10.7993
250,Frederikssund,ensomhed,99.99,10.8,%,2025,Sundhedsprofilen 2025,social,lokalsamfund,10.7993
661,Holstebro,ensomhed,91.52,11.8,%,2025,Sundhedsprofilen 2025,social,lokalsamfund,10.7993
825,Læsø,ensomhed,103.84,10.4,%,2025,Sundhedsprofilen 2025,social,lokalsamfund,10.7993
657,Herning,ensomhed,88.52,12.2,%,2025,Sundhedsprofilen 2025,social,lokalsamfund,10.7993
260,Halsnæs,ensomhed,97.29,11.1,%,2025,Sundhedsprofilen 2025,social,lokalsamfund,10.7993
773,Morsø,ensomhed,93.1,11.6,%,2025,Sundhedsprofilen 2025,social,lokalsamfund,10.7993
219,Hillerød,ensomhed,92.3,11.7,%,2025,Sundhedsprofilen 2025,social,lokalsamfund,10.7993
340,Sorø,ensomhed,105.88,10.2,%,2025,Sundhedsprofilen 2025,social,lokalsamfund,10.7993
492,Ærø,ensomhed,143.99,7.5,%,2025,Sundhedsprofilen 2025,social,lokalsamfund,10.7993
561,Esbjerg,ensomhed,119.99,9.0,%,2025,Sundhedsprofilen 2025,social,lokalsamfund,10.7993
740,Silkeborg,ensomhed,128.56,8.4,%,2025,Sundhedsprofilen 2025,social,lokalsamfund,10.7993
615,Horsens,ensomhed,89.99,12.0,%,2025,Sundhedsprofilen 2025,social,lokalsamfund,10.7993
563,Fanø,ensomhed,150.0,7.0,%,2025,Sundhedsprofilen 2025,social,lokalsamfund,10.7993
316,Holbæk,ensomhed,86.39,12.5,%,2025,Sundhedsprofilen 2025,social,lokalsamfund,10.7993
766,Hedensted,ensomhed,133.32,8.1,%,2025,Sundhedsprofilen 2025,social,lokalsamfund,10.7993
607,Fredericia,ensomhed,90.75,11.9,%,2025,Sundhedsprofilen 2025,social,lokalsamfund,10.7993
410,Middelfart,ensomhed,136.7,7.9,%,2025,Sundhedsprofilen 2025,social,lokalsamfund,10.7993
329,Ringsted,ensomhed,93.1,11.6,%,2025,Sundhedsprofilen 2025,social,lokalsamfund,10.7993
370,Næstved,ensomhed,109.08,9.9,%,2025,Sundhedsprofilen 2025,social,lokalsamfund,10.7993
851,Aalborg,ensomhed,92.3,11.7,%,2025,Sundhedsprofilen 2025,social,lokalsamfund,10.7993
810,Brønderslev,ensomhed,95.57,11.3,%,2025,Sundhedsprofilen 2025,social,lokalsamfund,10.7993
727,Odder,ensomhed,110.2,9.8,%,2025,Sundhedsprofilen 2025,social,lokalsamfund,10.7993
336,Stevns,ensomhed,116.12,9.3,%,2025,Sundhedsprofilen 2025,social,lokalsamfund,10.7993
751,Aarhus,ensomhed,97.29,11.1,%,2025,Sundhedsprofilen 2025,social,lokalsamfund,10.7993
813,Frederikshavn,ensomhed,99.99,10.8,%,2025,Sundhedsprofilen 2025,social,lokalsamfund,10.7993
161,Glostrup,ensomhed,89.25,12.1,%,2025,Sundhedsprofilen 2025,social,lokalsamfund,10.7993
270,Gribskov,ensomhed,112.49,9.6,%,2025,Sundhedsprofilen 2025,social,lokalsamfund,10.7993
860,Hjørring,ensomhed,101.88,10.6,%,2025,Sundhedsprofilen 2025,social,lokalsamfund,10.7993
165,Albertslund,ensomhed,71.52,15.1,%,2025,Sundhedsprofilen 2025,social,lokalsamfund,10.7993
479,Svendborg,ensomhed,117.38,9.2,%,2025,Sundhedsprofilen 2025,social,lokalsamfund,10.7993
791,Viborg,ensomhed,99.99,10.8,%,2025,Sundhedsprofilen 2025,social,lokalsamfund,10.7993
480,Nordfyns,ensomhed,110.2,9.8,%,2025,Sundhedsprofilen 2025,social,lokalsamfund,10.7993
706,Syddjurs,ensomhed,125.57,8.6,%,2025,Sundhedsprofilen 2025,social,lokalsamfund,10.7993
440,Kerteminde,ensomhed,124.13,8.7,%,2025,Sundhedsprofilen 2025,social,lokalsamfund,10.7993
630,Vejle,ensomhed,112.49,9.6,%,2025,Sundhedsprofilen 2025,social,lokalsamfund,10.7993
101,København,ensomhed,83.72,12.9,%,2025,Sundhedsprofilen 2025,social,lokalsamfund,10.7993
730,Randers,ensomhed,102.85,10.5,%,2025,Sundhedsprofilen 2025,social,lokalsamfund,10.7993
760,Ringkøbing-Skjern,ensomhed,119.99,9.0,%,2025,Sundhedsprofilen 2025,social,lokalsamfund,10.7993
430,Faaborg-Midtfyn,ensomhed,116.12,9.3,%,2025,Sundhedsprofilen 2025,social,lokalsamfund,10.7993
320,Faxe,ensomhed,87.8,12.3,%,2025,Sundhedsprofilen 2025,social,lokalsamfund,10.7993
169,Høje-Taastrup,ensomhed,74.48,14.5,%,2025,Sundhedsprofilen 2025,social,lokalsamfund,10.7993
573,Varde,ensomhed,136.7,7.9,%,2025,Sundhedsprofilen 2025,social,lokalsamfund,10.7993
621,Kolding,ensomhed,85.71,12.6,%,2025,Sundhedsprofilen 2025,social,lokalsamfund,10.7993
420,Assens,ensomhed,125.57,8.6,%,2025,Sundhedsprofilen 2025,social,lokalsamfund,10.7993
580,Aabenraa,ensomhed,119.99,9.0,%,2025,Sundhedsprofilen 2025,social,lokalsamfund,10.7993
787,Thisted,ensomhed,93.91,11.5,%,2025,Sundhedsprofilen 2025,social,lokalsamfund,10.7993
756,Ikast-Brande,ensomhed,118.67,9.1,%,2025,Sundhedsprofilen 2025,social,lokalsamfund,10.7993
461,Odense,ensomhed,95.57,11.3,%,2025,Sundhedsprofilen 2025,social,lokalsamfund,10.7993
779,Skive,ensomhed,89.25,12.1,%,2025,Sundhedsprofilen 2025,social,lokalsamfund,10.7993
450,Nyborg,ensomhed,113.68,9.5,%,2025,Sundhedsprofilen 2025,social,lokalsamfund,10.7993
846,Mariagerfjord,ensomhed,86.39,12.5,%,2025,Sundhedsprofilen 2025,social,lokalsamfund,10.7993
820,Vesthimmerlands,ensomhed,101.88,10.6,%,2025,Sundhedsprofilen 2025,social,lokalsamfund,10.7993
540,Sønderborg,ensomhed,113.68,9.5,%,2025,Sundhedsprofilen 2025,social,lokalsamfund,10.7993
400,Bornholm,ensomhed,101.88,10.6,%,2025,Sundhedsprofilen 2025,social,lokalsamfund,10.7993
510,Haderslev,ensomhed,114.89,9.4,%,2025,Sundhedsprofilen 2025,social,lokalsamfund,10.7993
671,Struer,ensomhed,89.99,12.0,%,2025,Sundhedsprofilen 2025,social,lokalsamfund,10.7993
665,Lemvig,ensomhed,125.57,8.6,%,2025,Sundhedsprofilen 2025,social,lokalsamfund,10.7993
707,Norddjurs,ensomhed,112.49,9.6,%,2025,Sundhedsprofilen 2025,social,lokalsamfund,10.7993
330,Slagelse,ensomhed,99.08,10.9,%,2025,Sundhedsprofilen 2025,social,lokalsamfund,10.7993
306,Odsherred,ensomhed,99.99,10.8,%,2025,Sundhedsprofilen 2025,social,lokalsamfund,10.7993
575,Vejen,ensomhed,113.68,9.5,%,2025,Sundhedsprofilen 2025,social,lokalsamfund,10.7993
376,Guldborgsund,ensomhed,92.3,11.7,%,2025,Sundhedsprofilen 2025,social,lokalsamfund,10.7993
849,Jammerbugt,ensomhed,103.84,10.4,%,2025,Sundhedsprofilen 2025,social,lokalsamfund,10.7993
326,Kalundborg,ensomhed,76.59,14.1,%,2025,Sundhedsprofilen 2025,social,lokalsamfund,10.7993
390,Vordingborg,ensomhed,85.71,12.6,%,2025,Sundhedsprofilen 2025,social,lokalsamfund,10.7993
550,Tønder,ensomhed,119.99,9.0,%,2025,Sundhedsprofilen 2025,social,lokalsamfund,10.7993
360,Lolland,ensomhed,81.2,13.3,%,2025,Sundhedsprofilen 2025,social,lokalsamfund,10.7993
741,Samsø,ensomhed,127.05,8.5,%,2025,Sundhedsprofilen 2025,social,lokalsamfund,10.7993
482,Langeland,ensomhed,103.84,10.4,%,2025,Sundhedsprofilen 2025,social,lokalsamfund,10.7993
201,Allerød,civil_society,78.38,58.0,kr./indb.,2025,DST REGK31,social,lokalsamfund,74.0
153,Brøndby,civil_society,150.0,350.0,kr./indb.,2025,DST REGK31,social,lokalsamfund,74.0
175,Rødovre,civil_society,150.0,351.0,kr./indb.,2025,DST REGK31,social,lokalsamfund,74.0
155,Dragør,civil_society,144.59,107.0,kr./indb.,2025,DST REGK31,social,lokalsamfund,74.0
190,Furesø,civil_society,150.0,153.0,kr./indb.,2025,DST REGK31,social,lokalsamfund,74.0
167,Hvidovre,civil_society,150.0,126.0,kr./indb.,2025,DST REGK31,social,lokalsamfund,74.0
230,Rudersdal,civil_society,150.0,161.0,kr./indb.,2025,DST REGK31,social,lokalsamfund,74.0
746,Skanderborg,civil_society,91.89,68.0,kr./indb.,2025,DST REGK31,social,lokalsamfund,74.0
269,Solrød,civil_society,71.62,53.0,kr./indb.,2025,DST REGK31,social,lokalsamfund,74.0
265,Roskilde,civil_society,132.43,98.0,kr./indb.,2025,DST REGK31,social,lokalsamfund,74.0
240,Egedal,civil_society,75.68,56.0,kr./indb.,2025,DST REGK31,social,lokalsamfund,74.0
151,Ballerup,civil_society,135.14,100.0,kr./indb.,2025,DST REGK31,social,lokalsamfund,74.0
223,Hørsholm,civil_society,116.22,86.0,kr./indb.,2025,DST REGK31,social,lokalsamfund,74.0
185,Tårnby,civil_society,150.0,117.0,kr./indb.,2025,DST REGK31,social,lokalsamfund,74.0
157,Gentofte,civil_society,150.0,136.0,kr./indb.,2025,DST REGK31,social,lokalsamfund,74.0
350,Lejre,civil_society,129.73,96.0,kr./indb.,2025,DST REGK31,social,lokalsamfund,74.0
163,Herlev,civil_society,150.0,118.0,kr./indb.,2025,DST REGK31,social,lokalsamfund,74.0
173,Lyngby-Taarbæk,civil_society,150.0,117.0,kr./indb.,2025,DST REGK31,social,lokalsamfund,74.0
210,Fredensborg,civil_society,150.0,161.0,kr./indb.,2025,DST REGK31,social,lokalsamfund,74.0
183,Ishøj,civil_society,150.0,114.0,kr./indb.,2025,DST REGK31,social,lokalsamfund,74.0
710,Favrskov,civil_society,117.57,87.0,kr./indb.,2025,DST REGK31,social,lokalsamfund,74.0
530,Billund,civil_society,150.0,113.0,kr./indb.,2025,DST REGK31,social,lokalsamfund,74.0
840,Rebild,civil_society,87.84,65.0,kr./indb.,2025,DST REGK31,social,lokalsamfund,74.0
187,Vallensbæk,civil_society,121.62,90.0,kr./indb.,2025,DST REGK31,social,lokalsamfund,74.0
253,Greve,civil_society,77.03,57.0,kr./indb.,2025,DST REGK31,social,lokalsamfund,74.0
147,Frederiksberg,civil_society,97.3,72.0,kr./indb.,2025,DST REGK31,social,lokalsamfund,74.0
259,Køge,civil_society,118.92,88.0,kr./indb.,2025,DST REGK31,social,lokalsamfund,74.0
159,Gladsaxe,civil_society,150.0,140.0,kr./indb.,2025,DST REGK31,social,lokalsamfund,74.0
217,Helsingør,civil_society,72.97,54.0,kr./indb.,2025,DST REGK31,social,lokalsamfund,74.0
250,Frederikssund,civil_society,109.46,81.0,kr./indb.,2025,DST REGK31,social,lokalsamfund,74.0
661,Holstebro,civil_society,93.24,69.0,kr./indb.,2025,DST REGK31,social,lokalsamfund,74.0
825,Læsø,civil_society,109.46,81.0,kr./indb.,2025,DST REGK31,social,lokalsamfund,74.0
657,Herning,civil_society,131.08,97.0,kr./indb.,2025,DST REGK31,social,lokalsamfund,74.0
260,Halsnæs,civil_society,124.32,92.0,kr./indb.,2025,DST REGK31,social,lokalsamfund,74.0
773,Morsø,civil_society,150.0,140.0,kr./indb.,2025,DST REGK31,social,lokalsamfund,74.0
219,Hillerød,civil_society,64.86,48.0,kr./indb.,2025,DST REGK31,social,lokalsamfund,74.0
340,Sorø,civil_society,145.95,108.0,kr./indb.,2025,DST REGK31,social,lokalsamfund,74.0
492,Ærø,civil_society,150.0,200.0,kr./indb.,2025,DST REGK31,social,lokalsamfund,74.0
561,Esbjerg,civil_society,79.73,59.0,kr./indb.,2025,DST REGK31,social,lokalsamfund,74.0
740,Silkeborg,civil_society,41.89,31.0,kr./indb.,2025,DST REGK31,social,lokalsamfund,74.0
615,Horsens,civil_society,60.81,45.0,kr./indb.,2025,DST REGK31,social,lokalsamfund,74.0
563,Fanø,civil_society,97.3,72.0,kr./indb.,2025,DST REGK31,social,lokalsamfund,74.0
316,Holbæk,civil_society,75.68,56.0,kr./indb.,2025,DST REGK31,social,lokalsamfund,74.0
766,Hedensted,civil_society,105.41,78.0,kr./indb.,2025,DST REGK31,social,lokalsamfund,74.0
607,Fredericia,civil_society,93.24,69.0,kr./indb.,2025,DST REGK31,social,lokalsamfund,74.0
410,Middelfart,civil_society,131.08,97.0,kr./indb.,2025,DST REGK31,social,lokalsamfund,74.0
329,Ringsted,civil_society,86.49,64.0,kr./indb.,2025,DST REGK31,social,lokalsamfund,74.0
370,Næstved,civil_society,95.95,71.0,kr./indb.,2025,DST REGK31,social,lokalsamfund,74.0
851,Aalborg,civil_society,79.73,59.0,kr./indb.,2025,DST REGK31,social,lokalsamfund,74.0
810,Brønderslev,civil_society,150.0,140.0,kr./indb.,2025,DST REGK31,social,lokalsamfund,74.0
727,Odder,civil_society,55.41,41.0,kr./indb.,2025,DST REGK31,social,lokalsamfund,74.0
336,Stevns,civil_society,91.89,68.0,kr./indb.,2025,DST REGK31,social,lokalsamfund,74.0
751,Aarhus,civil_society,110.81,82.0,kr./indb.,2025,DST REGK31,social,lokalsamfund,74.0
813,Frederikshavn,civil_society,150.0,156.0,kr./indb.,2025,DST REGK31,social,lokalsamfund,74.0
161,Glostrup,civil_society,101.35,75.0,kr./indb.,2025,DST REGK31,social,lokalsamfund,74.0
270,Gribskov,civil_society,89.19,66.0,kr./indb.,2025,DST REGK31,social,lokalsamfund,74.0
860,Hjørring,civil_society,147.3,109.0,kr./indb.,2025,DST REGK31,social,lokalsamfund,74.0
165,Albertslund,civil_society,110.81,82.0,kr./indb.,2025,DST REGK31,social,lokalsamfund,74.0
479,Svendborg,civil_society,137.84,102.0,kr./indb.,2025,DST REGK31,social,lokalsamfund,74.0
791,Viborg,civil_society,81.08,60.0,kr./indb.,2025,DST REGK31,social,lokalsamfund,74.0
480,Nordfyns,civil_society,98.65,73.0,kr./indb.,2025,DST REGK31,social,lokalsamfund,74.0
706,Syddjurs,civil_society,58.11,43.0,kr./indb.,2025,DST REGK31,social,lokalsamfund,74.0
440,Kerteminde,civil_society,106.76,79.0,kr./indb.,2025,DST REGK31,social,lokalsamfund,74.0
630,Vejle,civil_society,56.76,42.0,kr./indb.,2025,DST REGK31,social,lokalsamfund,74.0
101,København,civil_society,71.62,53.0,kr./indb.,2025,DST REGK31,social,lokalsamfund,74.0
730,Randers,civil_society,113.51,84.0,kr./indb.,2025,DST REGK31,social,lokalsamfund,74.0
760,Ringkøbing-Skjern,civil_society,48.65,36.0,kr./indb.,2025,DST REGK31,social,lokalsamfund,74.0
430,Faaborg-Midtfyn,civil_society,43.24,32.0,kr./indb.,2025,DST REGK31,social,lokalsamfund,74.0
320,Faxe,civil_society,120.27,89.0,kr./indb.,2025,DST REGK31,social,lokalsamfund,74.0
169,Høje-Taastrup,civil_society,68.92,51.0,kr./indb.,2025,DST REGK31,social,lokalsamfund,74.0
573,Varde,civil_society,70.27,52.0,kr./indb.,2025,DST REGK31,social,lokalsamfund,74.0
621,Kolding,civil_society,28.38,21.0,kr./indb.,2025,DST REGK31,social,lokalsamfund,74.0
420,Assens,civil_society,66.22,49.0,kr./indb.,2025,DST REGK31,social,lokalsamfund,74.0
580,Aabenraa,civil_society,81.08,60.0,kr./indb.,2025,DST REGK31,social,lokalsamfund,74.0
787,Thisted,civil_society,97.3,72.0,kr./indb.,2025,DST REGK31,social,lokalsamfund,74.0
756,Ikast-Brande,civil_society,94.59,70.0,kr./indb.,2025,DST REGK31,social,lokalsamfund,74.0
461,Odense,civil_society,47.3,35.0,kr./indb.,2025,DST REGK31,social,lokalsamfund,74.0
779,Skive,civil_society,79.73,59.0,kr./indb.,2025,DST REGK31,social,lokalsamfund,74.0
450,Nyborg,civil_society,70.27,52.0,kr./indb.,2025,DST REGK31,social,lokalsamfund,74.0
846,Mariagerfjord,civil_society,77.03,57.0,kr./indb.,2025,DST REGK31,social,lokalsamfund,74.0
820,Vesthimmerlands,civil_society,121.62,90.0,kr./indb.,2025,DST REGK31,social,lokalsamfund,74.0
540,Sønderborg,civil_society,82.43,61.0,kr./indb.,2025,DST REGK31,social,lokalsamfund,74.0
400,Bornholm,civil_society,52.7,39.0,kr./indb.,2025,DST REGK31,social,lokalsamfund,74.0
510,Haderslev,civil_society,52.7,39.0,kr./indb.,2025,DST REGK31,social,lokalsamfund,74.0
671,Struer,civil_society,56.76,42.0,kr./indb.,2025,DST REGK31,social,lokalsamfund,74.0
665,Lemvig,civil_society,56.76,42.0,kr./indb.,2025,DST REGK31,social,lokalsamfund,74.0
707,Norddjurs,civil_society,64.86,48.0,kr./indb.,2025,DST REGK31,social,lokalsamfund,74.0
330,Slagelse,civil_society,82.43,61.0,kr./indb.,2025,DST REGK31,social,lokalsamfund,74.0
306,Odsherred,civil_society,79.73,59.0,kr./indb.,2025,DST REGK31,social,lokalsamfund,74.0
575,Vejen,civil_society,36.49,27.0,kr./indb.,2025,DST REGK31,social,lokalsamfund,74.0
376,Guldborgsund,civil_society,85.14,63.0,kr./indb.,2025,DST REGK31,social,lokalsamfund,74.0
849,Jammerbugt,civil_society,52.7,39.0,kr./indb.,2025,DST REGK31,social,lokalsamfund,74.0
326,Kalundborg,civil_society,62.16,46.0,kr./indb.,2025,DST REGK31,social,lokalsamfund,74.0
390,Vordingborg,civil_society,56.76,42.0,kr./indb.,2025,DST REGK31,social,lokalsamfund,74.0
550,Tønder,civil_society,79.73,59.0,kr./indb.,2025,DST REGK31,social,lokalsamfund,74.0
360,Lolland,civil_society,94.59,70.0,kr./indb.,2025,DST REGK31,social,lokalsamfund,74.0
741,Samsø,civil_society,52.7,39.0,kr./indb.,2025,DST REGK31,social,lokalsamfund,74.0
482,Langeland,civil_society,25.68,19.0,kr./indb.,2025,DST REGK31,social,lokalsamfund,74.0
201,Allerød,educated_staff,83.89,39.38,%,2024,DST BOERN1,social,uddannelse,46.94
153,Brøndby,educated_staff,123.31,57.88,%,2024,DST BOERN1,social,uddannelse,46.94
175,Rødovre,educated_staff,100.98,47.4,%,2024,DST BOERN1,social,uddannelse,46.94
155,Dragør,educated_staff,81.08,38.06,%,2024,DST BOERN1,social,uddannelse,46.94
190,Furesø,educated_staff,103.03,48.36,%,2024,DST BOERN1,social,uddannelse,46.94
167,Hvidovre,educated_staff,107.29,50.36,%,2024,DST BOERN1,social,uddannelse,46.94
230,Rudersdal,educated_staff,89.33,41.93,%,2024,DST BOERN1,social,uddannelse,46.94
746,Skanderborg,educated_staff,84.81,39.81,%,2024,DST BOERN1,social,uddannelse,46.94
269,Solrød,educated_staff,92.14,43.25,%,2024,DST BOERN1,social,uddannelse,46.94
265,Roskilde,educated_staff,101.21,47.51,%,2024,DST BOERN1,social,uddannelse,46.94
240,Egedal,educated_staff,95.19,44.68,%,2024,DST BOERN1,social,uddannelse,46.94
151,Ballerup,educated_staff,104.84,49.21,%,2024,DST BOERN1,social,uddannelse,46.94
223,Hørsholm,educated_staff,83.32,39.11,%,2024,DST BOERN1,social,uddannelse,46.94
185,Tårnby,educated_staff,90.54,42.5,%,2024,DST BOERN1,social,uddannelse,46.94
157,Gentofte,educated_staff,97.0,45.53,%,2024,DST BOERN1,social,uddannelse,46.94
350,Lejre,educated_staff,91.12,42.77,%,2024,DST BOERN1,social,uddannelse,46.94
163,Herlev,educated_staff,95.63,44.89,%,2024,DST BOERN1,social,uddannelse,46.94
173,Lyngby-Taarbæk,educated_staff,96.97,45.52,%,2024,DST BOERN1,social,uddannelse,46.94
